ACTIVATION_DATE,CIRCLE_ID,EMIRATE_NAME,SUBS_KEY,MSISDN,ACQUISITION_REGION,ACQUISITION_POS,PRE_POST_IND,CUSTOMER_TYPE,ACQUISITION_SALES_CHANNEL_KEY,ACQUISITION_CIRCLE_HEAD,ACQUISITION_ZONAL_BRANCH_MANAGER,ACQUISITION_AREA_SALES_MANAGER,ACQUISITION_SALES_PARTNER_CHANNEL_KEY,ACQUISITION_DISTRIBUTOR,ACQUISITION_RETAILER,MIGRATION_TYPE,DISCONNECTION_DATE,ACTIVATION_PRODUCT_ID,NETWORK_TYPE,ACTIVATION_HANDSET,FIRST_USE_DATE,FIRST_USAGES_NW_TOWER_ID,FIRST_USAGES_ZONE,CURRENT_STATUS_OF_SUBSCRIBER,RECORD_INSERT_DATE,RECORD_UPDATE_DATE
2018-05-09 00:00:00.000,2,Ajman,5.61257E+16,561257057,Ajman,Safeer Mall,1,Retail,BAA,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,62451586,2018-05-09 00:00:00.000,NWAjman605,Ajman,Active,2018-05-09 00:00:00.000,06-10-2020
2018-05-09 00:00:00.000,1,Abu Dhabi,5.04969E+16,504969320,Abu Dhabi,Abu Dhabi Mall,1,Enterprise,AAB,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,59001475,2018-05-09 00:00:00.000,NWAbu Dhabi773,Abu Dhabi,Active,2018-05-09 00:00:00.000,06-10-2020
2018-05-09 00:00:00.000,2,Ajman,5.04022E+16,504022134,Ajman,Safeer Mall,1,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,3G,95477400,2018-05-09 00:00:00.000,NWAjman480,Ajman,Active,2018-05-09 00:00:00.000,06-10-2020
2018-05-09 00:00:00.000,1,Abu Dhabi,5.0592E+16,505919738,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,84814918,2018-05-09 00:00:00.000,NWAbu Dhabi530,Abu Dhabi,Active,2018-05-09 00:00:00.000,06-10-2020
2018-05-10 00:00:00.000,5,Ras Al Khaimah,5.05778E+16,505777807,Ras Al Khaimah,Manar Mall,2,Retail,EBA,E-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,no package,3G,98573117,2018-05-10 00:00:00.000,NWRas Al Khaimah391,Ras Al Khaimah,Active,2018-05-10 00:00:00.000,06-10-2020
2018-05-10 00:00:00.000,3,Dubai,5.07939E+16,507938747,Dubai,Burjuman Mall,1,Retail,CBA,C-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,70524121,2018-05-10 00:00:00.000,NWDubai912,Dubai,Active,2018-05-10 00:00:00.000,06-10-2020
2018-05-10 00:00:00.000,2,Ajman,5.04085E+16,504085298,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,28869589,2018-05-10 00:00:00.000,NWAjman987,Ajman,Active,2018-05-10 00:00:00.000,06-10-2020
2018-05-10 00:00:00.000,6,Sharjah,5.08791E+16,508791048,Sharjah,Ansar Mall,1,Retail,FDA,F-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,75769229,2018-05-10 00:00:00.000,NWSharjah552,Sharjah,Active,2018-05-10 00:00:00.000,06-10-2020
2018-05-10 00:00:00.000,3,Dubai,5.611E+16,561099627,Dubai,Mall of the Emirates,2,Enterprise,CEB,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,21-06-2018,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,80436688,2018-05-10 00:00:00.000,NWDubai831,Dubai,Inactive,2018-05-10 00:00:00.000,06-10-2020
2018-05-13 00:00:00.000,1,Abu Dhabi,5.67733E+16,567732937,Abu Dhabi,World Trade Center Mall,1,Enterprise,ADB,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,91993359,2018-05-13 00:00:00.000,NWAbu Dhabi955,Abu Dhabi,Active,2018-05-13 00:00:00.000,06-10-2020
2018-05-13 00:00:00.000,1,Abu Dhabi,5.02106E+16,502105772,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,47464440,2018-05-13 00:00:00.000,NWAbu Dhabi795,Abu Dhabi,Active,2018-05-13 00:00:00.000,06-10-2020
2018-05-13 00:00:00.000,1,Abu Dhabi,5.68532E+16,568531689,Abu Dhabi,Abu Dhabi Mall,2,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,08-10-2017,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,73614312,2018-05-13 00:00:00.000,NWAbu Dhabi599,Abu Dhabi,Inactive,2018-05-13 00:00:00.000,06-10-2020
2018-05-13 00:00:00.000,5,Ras Al Khaimah,5.06113E+16,506112613,Ras Al Khaimah,Manar Mall,1,Enterprise,EBB,E-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,EB,E-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,20-09-2020,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,71851322,2018-05-13 00:00:00.000,NWRas Al Khaimah451,Ras Al Khaimah,Inactive,2018-05-13 00:00:00.000,06-10-2020
2018-05-13 00:00:00.000,1,Abu Dhabi,5.07639E+16,507639437,Abu Dhabi,Abu Dhabi Mall,1,Enterprise,AAB,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,MNP,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,75979492,2018-05-13 00:00:00.000,NWAbu Dhabi849,Abu Dhabi,Active,2018-05-13 00:00:00.000,06-10-2020
2018-05-13 00:00:00.000,4,Fujairah,5.67405E+16,567405390,Fujairah,Galleria Mall,1,Enterprise,DBB,D-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,DB,D-Mr. Distributor,B-Mr. Retailer,MNP,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,47046677,2018-05-13 00:00:00.000,NWFujairah551,Fujairah,Active,2018-05-13 00:00:00.000,06-10-2020
2018-05-13 00:00:00.000,1,Abu Dhabi,5.0338E+16,503379740,Abu Dhabi,Mushrif Mall,1,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,99345568,2018-05-13 00:00:00.000,NWAbu Dhabi447,Abu Dhabi,Active,2018-05-13 00:00:00.000,06-10-2020
2018-05-13 00:00:00.000,2,Ajman,5.67007E+16,567007390,Ajman,Safeer Mall,2,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,MNP,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,58342680,2018-05-13 00:00:00.000,NWAjman466,Ajman,Active,2018-05-13 00:00:00.000,06-10-2020
2018-05-16 00:00:00.000,7,Um Al Qwain,5.6552E+16,565519541,Um Al Qwain,Galleria Mall,1,Retail,GBA,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,31441306,2018-05-16 00:00:00.000,NWUm Al Qwain387,Um Al Qwain,Active,2018-05-16 00:00:00.000,06-10-2020
2018-05-16 00:00:00.000,5,Ras Al Khaimah,5.05559E+16,505558720,Ras Al Khaimah,Al Naeem Mall,2,Enterprise,ECB,E-Mr. Circle Head Sales,C-Mr. ZBM Sales,B-Mr. ASM Sales,EB,E-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,68564967,2018-05-16 00:00:00.000,NWRas Al Khaimah791,Ras Al Khaimah,Active,2018-05-16 00:00:00.000,06-10-2020
2018-05-16 00:00:00.000,6,Sharjah,5.07672E+16,507671867,Sharjah,Safeer Mall,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,46675064,2018-05-16 00:00:00.000,NWSharjah461,Sharjah,Active,2018-05-16 00:00:00.000,06-10-2020
2018-05-16 00:00:00.000,2,Ajman,5.04035E+16,504035447,Ajman,Galleria Mall,1,Enterprise,BBB,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,26938687,2018-05-16 00:00:00.000,NWAjman290,Ajman,Active,2018-05-16 00:00:00.000,06-10-2020
2018-05-16 00:00:00.000,3,Dubai,5.0319E+16,503190419,Dubai,Mirdif City Centre,1,Retail,CEA,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,20665180,2018-05-16 00:00:00.000,NWDubai699,Dubai,Active,2018-05-16 00:00:00.000,06-10-2020
2018-05-17 00:00:00.000,2,Ajman,5.02304E+16,502303543,Ajman,Safeer Mall,1,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,3G,30692602,2018-05-17 00:00:00.000,NWAjman593,Ajman,Active,2018-05-17 00:00:00.000,06-10-2020
2018-05-17 00:00:00.000,2,Ajman,5.65519E+16,565519436,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,MNP,15-12-2017,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,23515065,2018-05-17 00:00:00.000,NWAjman238,Ajman,Inactive,2018-05-17 00:00:00.000,06-10-2020
2018-05-17 00:00:00.000,5,Ras Al Khaimah,5.03112E+16,503111826,Ras Al Khaimah,RAK Mall,1,Retail,EAA,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,59902676,2018-05-17 00:00:00.000,NWRas Al Khaimah308,Ras Al Khaimah,Active,2018-05-17 00:00:00.000,06-10-2020
2018-05-17 00:00:00.000,6,Sharjah,5.0278E+16,502780360,Sharjah,Sahara Centre,2,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,3G,48143862,2018-05-17 00:00:00.000,NWSharjah787,Sharjah,Active,2018-05-17 00:00:00.000,06-10-2020
2018-05-17 00:00:00.000,5,Ras Al Khaimah,5.02485E+16,502485083,Ras Al Khaimah,Manar Mall,1,Retail,EBA,E-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,81781791,2018-05-17 00:00:00.000,NWRas Al Khaimah230,Ras Al Khaimah,Active,2018-05-17 00:00:00.000,06-10-2020
2018-05-17 00:00:00.000,1,Abu Dhabi,5.06842E+16,506842226,Abu Dhabi,Mushrif Mall,1,Enterprise,ACB,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,New Connection,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,4G,82949815,2018-05-17 00:00:00.000,NWAbu Dhabi359,Abu Dhabi,Active,2018-05-17 00:00:00.000,06-10-2020
2018-05-17 00:00:00.000,4,Fujairah,5.01715E+16,501714523,Fujairah,Safeer Mall,2,Retail,DAA,D-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,DA,D-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,3G,23459736,2018-05-17 00:00:00.000,NWFujairah467,Fujairah,Active,2018-05-17 00:00:00.000,06-10-2020
2018-05-17 00:00:00.000,1,Abu Dhabi,5.01169E+16,501169373,Abu Dhabi,Abu Dhabi Mall,1,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,54G_Uminlocal_400intl_0Groamingdata_500fSMS_12m,4G,47719711,2018-05-17 00:00:00.000,NWAbu Dhabi623,Abu Dhabi,Active,2018-05-17 00:00:00.000,06-10-2020
2018-05-17 00:00:00.000,2,Ajman,5.04141E+16,504140629,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,43694212,2018-05-17 00:00:00.000,NWAjman283,Ajman,Active,2018-05-17 00:00:00.000,06-10-2020
2018-05-18 00:00:00.000,3,Dubai,5.08818E+16,508818124,Dubai,Burjuman Mall,1,Enterprise,CBB,C-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,75G_Uminlocal_Uintl_0Groamingdata_1000fSMS_12m,4G,69245678,2018-05-18 00:00:00.000,NWDubai736,Dubai,Active,2018-05-18 00:00:00.000,06-10-2020
2018-05-18 00:00:00.000,2,Ajman,5.61355E+16,561354818,Ajman,Safeer Mall,2,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,34927828,2018-05-18 00:00:00.000,NWAjman102,Ajman,Active,2018-05-18 00:00:00.000,06-10-2020
2018-05-18 00:00:00.000,5,Ras Al Khaimah,5.61884E+16,561883649,Ras Al Khaimah,Manar Mall,2,Retail,EBA,E-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,21324006,2018-05-18 00:00:00.000,NWRas Al Khaimah373,Ras Al Khaimah,Active,2018-05-18 00:00:00.000,06-10-2020
2018-05-18 00:00:00.000,5,Ras Al Khaimah,5.05963E+16,505963149,Ras Al Khaimah,RAK Mall,1,Retail,EAA,E-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,82668898,2018-05-18 00:00:00.000,NWRas Al Khaimah569,Ras Al Khaimah,Active,2018-05-18 00:00:00.000,06-10-2020
2018-05-18 00:00:00.000,1,Abu Dhabi,5.65816E+16,565816472,Abu Dhabi,World Trade Center Mall,1,Enterprise,ADB,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,New Connection,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,32619321,2018-05-18 00:00:00.000,NWAbu Dhabi600,Abu Dhabi,Active,2018-05-18 00:00:00.000,06-10-2020
2018-05-18 00:00:00.000,7,Um Al Qwain,5.68027E+16,568027094,Um Al Qwain,Galleria Mall,2,Retail,GBA,G-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,61482464,2018-05-18 00:00:00.000,NWUm Al Qwain372,Um Al Qwain,Active,2018-05-18 00:00:00.000,06-10-2020
2018-05-18 00:00:00.000,2,Ajman,5.03865E+16,503864965,Ajman,Galleria Mall,1,Enterprise,BBB,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,87939300,2018-05-18 00:00:00.000,NWAjman501,Ajman,Active,2018-05-18 00:00:00.000,06-10-2020
2018-05-18 00:00:00.000,6,Sharjah,5.07032E+16,507032001,Sharjah,Sharjah City Centre,1,Retail,FBA,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,39868319,2018-05-18 00:00:00.000,NWSharjah110,Sharjah,Active,2018-05-18 00:00:00.000,06-10-2020
2018-05-19 00:00:00.000,1,Abu Dhabi,5.0641E+16,506409844,Abu Dhabi,World Trade Center Mall,2,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,no package,3G,40992708,2018-05-19 00:00:00.000,NWAbu Dhabi355,Abu Dhabi,Active,2018-05-19 00:00:00.000,06-10-2020
2018-05-19 00:00:00.000,6,Sharjah,5.64154E+16,564153672,Sharjah,Safeer Mall,1,Retail,FAA,F-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,87526281,2018-05-19 00:00:00.000,NWSharjah581,Sharjah,Active,2018-05-19 00:00:00.000,06-10-2020
2018-05-19 00:00:00.000,2,Ajman,5.66768E+16,566768149,Ajman,Galleria Mall,2,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,150G_Uminlocal_Uintl_6Groamingdata_0fSMS_12m,4G,30457280,2018-05-19 00:00:00.000,NWAjman881,Ajman,Active,2018-05-19 00:00:00.000,06-10-2020
2018-05-19 00:00:00.000,1,Abu Dhabi,5.63483E+16,563482594,Abu Dhabi,Mushrif Mall,2,Enterprise,ACB,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,B-Mr. ASM Sales,AB,A-Mr. Distributor,B-Mr. Retailer,Prepaid to Postpaid,31-12-9999,no package,4G,77219635,2018-05-19 00:00:00.000,NWAbu Dhabi785,Abu Dhabi,Active,2018-05-19 00:00:00.000,06-10-2020
2018-05-19 00:00:00.000,3,Dubai,5.06953E+16,506953311,Dubai,Mall of the Emirates,1,Retail,CEA,C-Mr. Circle Head Sales,E-Mr. ZBM Sales,A-Mr. ASM Sales,CA,C-Mr. Distributor,A-Mr. Retailer,New Connection,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,3G,29203419,2018-05-19 00:00:00.000,NWDubai139,Dubai,Active,2018-05-19 00:00:00.000,06-10-2020
2018-05-19 00:00:00.000,7,Um Al Qwain,5.65802E+16,565801754,Um Al Qwain,Safeer Mall,1,Retail,GAA,G-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,GA,G-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,96432439,2018-05-19 00:00:00.000,NWUm Al Qwain352,Um Al Qwain,Active,2018-05-19 00:00:00.000,06-10-2020
2018-05-19 00:00:00.000,1,Abu Dhabi,5.08957E+16,508957260,Abu Dhabi,Mushrif Mall,2,Retail,ACA,A-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,91099247,2018-05-19 00:00:00.000,NWAbu Dhabi815,Abu Dhabi,Active,2018-05-19 00:00:00.000,06-10-2020
2018-05-19 00:00:00.000,1,Abu Dhabi,5.07697E+16,507697025,Abu Dhabi,Marina Mall,2,Retail,ABA,A-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,17-06-2016,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,21937154,2018-05-19 00:00:00.000,NWAbu Dhabi558,Abu Dhabi,Inactive,2018-05-19 00:00:00.000,06-10-2020
2018-05-19 00:00:00.000,6,Sharjah,5.66432E+16,566431689,Sharjah,Sharjah City Centre,1,Retail,FBA,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,41551975,2018-05-19 00:00:00.000,NWSharjah213,Sharjah,Active,2018-05-19 00:00:00.000,06-10-2020
2018-05-25 00:00:00.000,3,Dubai,5.64082E+16,564081655,Dubai,Dubai Mall,2,Enterprise,CAB,C-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,CB,C-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,82336596,2018-05-25 00:00:00.000,NWDubai913,Dubai,Active,2018-05-25 00:00:00.000,06-10-2020
2018-05-25 00:00:00.000,1,Abu Dhabi,5.68687E+16,568686503,Abu Dhabi,World Trade Center Mall,1,Retail,ADA,A-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,4G,28929096,2018-05-25 00:00:00.000,NWAbu Dhabi751,Abu Dhabi,Active,2018-05-25 00:00:00.000,06-10-2020
2018-05-25 00:00:00.000,2,Ajman,5.0718E+16,507180447,Ajman,Galleria Mall,1,Retail,BBA,B-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,BA,B-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,3G,57118821,2018-05-25 00:00:00.000,NWAjman606,Ajman,Active,2018-05-25 00:00:00.000,06-10-2020
2018-05-25 00:00:00.000,6,Sharjah,5.65732E+16,565732195,Sharjah,Sharjah City Centre,1,Retail,FBA,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_10minlocal_0intl_0Groamingdata_0fSMS_1day,4G,61231580,2018-05-25 00:00:00.000,NWSharjah386,Sharjah,Active,2018-05-25 00:00:00.000,06-10-2020
2018-05-25 00:00:00.000,6,Sharjah,5.03425E+16,503425462,Sharjah,Ansar Mall,1,Retail,FDA,F-Mr. Circle Head Sales,D-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,135G_Uminlocal_Uintl_3Groamingdata_0fSMS_12m,4G,94871023,2018-05-25 00:00:00.000,NWSharjah621,Sharjah,Active,2018-05-25 00:00:00.000,06-10-2020
2018-05-25 00:00:00.000,5,Ras Al Khaimah,5.05143E+16,505142612,Ras Al Khaimah,Al Naeem Mall,2,Retail,ECA,E-Mr. Circle Head Sales,C-Mr. ZBM Sales,A-Mr. ASM Sales,EA,E-Mr. Distributor,A-Mr. Retailer,MNP,31-12-9999,0G_30minlocal_0intl_0Groamingdata_0fSMS_1day,3G,25502733,2018-05-25 00:00:00.000,NWRas Al Khaimah271,Ras Al Khaimah,Active,2018-05-25 00:00:00.000,06-10-2020
2018-05-25 00:00:00.000,1,Abu Dhabi,5.65455E+16,565454955,Abu Dhabi,Abu Dhabi Mall,2,Retail,AAA,A-Mr. Circle Head Sales,A-Mr. ZBM Sales,A-Mr. ASM Sales,AA,A-Mr. Distributor,A-Mr. Retailer,Prepaid to Postpaid,31-12-9999,no package,4G,28432933,2018-05-25 00:00:00.000,NWAbu Dhabi566,Abu Dhabi,Active,2018-05-25 00:00:00.000,06-10-2020
2018-05-26 00:00:00.000,6,Sharjah,5.66183E+16,566183191,Sharjah,Sharjah City Centre,2,Retail,FBA,F-Mr. Circle Head Sales,B-Mr. ZBM Sales,A-Mr. ASM Sales,FA,F-Mr. Distributor,A-Mr. Retailer,Postpaid to Prepaid,31-12-9999,0G_5minlocal_0intl_0Groamingdata_0fSMS_1day,4G,80203631,2018-05-26 00:00:00.000,NWSharjah793,Sharjah,Active,2018-05-26 00:00:00.000,06-10-2020
2018-05-26 00:00:00.000,2,Ajman,5.6348E+16,563479708,Ajman,Safeer Mall,1,Enterprise,BAB,B-Mr. Circle Head Sales,A-Mr. ZBM Sales,B-Mr. ASM Sales,BB,B-Mr. Distributor,B-Mr. Retailer,Postpaid to Prepaid,31-12-9999,no package,3G,26278883,2018-05-26 00:00:00.000,NWAjman988,Ajman,Active,2018-05-26 00:00:00.000,06-10-2020
